 ,1990,2000,2011,,2012,2013,2014,2015,2016,2017,2018,2019,2020
Grenada,"278,098,763.0","520,044,370.4","778,655,925.9",,"799,882,259.3","842,620,111.1","911,497,407.4","997,007,925.9","1,061,631,222.2","1,125,685,185.2","1,168,696,296.3","1,210,603,703.7",..
Guam,..,..,"4,928,000,000.0",,"5,199,000,000.0","5,336,000,000.0","5,538,000,000.0","5,710,000,000.0","5,795,000,000.0","5,851,000,000.0","5,920,000,000.0",..,..
Guatemala,"7,650,125,217.4","19,288,827,158.9","47,654,783,851.8",,"50,388,460,924.7","52,996,540,576.3","57,852,399,705.1","62,186,186,575.7","66,053,725,049.0","71,612,352,645.0","73,118,147,941.3","76,710,355,347.1",..
Guinea,"2,666,616,176.9","2,995,360,969.2","6,785,137,172.8",,"7,638,045,254.4","8,376,613,843.3","8,778,473,614.5","8,794,202,443.7","8,595,955,581.2","10,324,668,266.6","10,907,214,993.6","12,296,665,331.2",..
Guinea-Bissau,"243,961,995.5","370,173,838.7","1,099,818,652.0",,"989,271,229.6","1,046,087,418.0","1,054,915,645.2","1,048,229,629.4","1,179,004,941.2","1,350,177,127.6","1,458,868,241.9","1,339,449,165.5",..
Guyana,"396,582,263.3","712,667,896.7","3,691,384,743.5",,"4,063,090,015.9","4,167,801,802.6","4,127,664,335.8","4,279,840,361.7","4,482,697,336.6","4,748,174,334.1","4,787,635,821.3","5,173,759,527.6",..
Haiti,"3,096,289,800.0","6,868,666,119.6","13,008,748,131.7",,"13,708,931,889.8","14,498,080,022.6","14,790,765,759.5","14,857,386,163.9","13,723,267,960.8","14,213,814,582.8","15,965,670,198.5","14,332,163,266.4",..
Honduras,"4,923,009,551.5","7,103,507,989.1","17,710,315,006.0",,"18,528,601,901.3","18,499,710,127.8","19,756,494,434.7","20,979,767,785.2","21,717,622,071.4","23,136,232,229.6","24,024,189,735.9","25,095,395,475.0",..
"Hong Kong SAR, China","76,928,290,841.9","171,668,164,082.6","248,513,617,677.3",,"262,629,441,493.5","275,696,879,835.0","291,459,356,985.3","309,383,627,028.6","320,837,638,328.8","341,244,161,576.8","361,696,880,780.8","365,711,532,816.9",..
Hungary,..,"47,218,405,892.4","141,759,722,464.0",,"128,475,498,380.4","135,411,698,965.1","140,765,018,880.6","125,074,286,021.1","128,470,534,118.0","142,961,605,733.0","160,418,835,850.9","163,469,042,868.0",..
Iceland,"6,478,459,743.5","9,003,639,602.6","15,158,548,262.8",,"14,724,078,148.3","16,033,517,403.2","17,758,050,015.5","17,389,101,639.0","20,618,363,251.6","24,488,176,540.6","25,737,594,324.0","24,188,038,473.5",..
India,"320,979,026,419.6","468,394,937,262.4","1,823,050,405,350.4",,"1,827,637,859,135.7","1,856,722,121,394.5","2,039,127,446,298.6","2,103,587,817,041.8","2,294,797,978,292.0","2,652,754,685,834.6","2,713,165,057,513.4","2,868,929,415,617.0",..
Indonesia,"106,140,727,357.0","165,021,012,077.8","892,969,107,923.1",,"917,869,910,105.7","912,524,136,718.0","890,814,755,233.2","860,854,235,065.1","931,877,364,177.7","1,015,618,742,565.8","1,042,240,309,412.6","1,119,190,780,752.8",..
"Iran, Islamic Rep.","124,813,263,926.2","109,591,707,802.2","580,764,902,917.4",,"598,868,460,912.8","460,293,149,324.3","432,687,036,177.8","384,951,479,697.4","417,983,583,565.5","445,345,256,459.1","453,996,479,250.2",..,..
Iraq,"179,885,815,374.7",..,"185,470,085,470.1",,"217,807,625,616.5","234,648,370,497.4","234,648,370,506.0","177,498,577,312.9","174,896,224,010.2","195,473,049,873.1","224,228,010,473.8","234,094,042,938.9",..
Ireland,"49,364,680,213.6","99,852,958,356.4","237,472,361,733.5",,"224,999,484,361.8","238,543,539,440.6","258,471,884,599.6","291,499,812,214.6","300,523,297,823.6","335,663,113,507.9","382,674,360,648.2","388,698,711,348.2",..
Isle of Man,..,"1,563,667,799.6","6,566,098,381.7",,"6,690,725,118.5","7,000,748,788.5","7,708,834,951.5","7,085,288,006.1","6,846,691,871.5","6,979,581,724.6","7,491,969,312.9",..,..
Israel,"59,217,144,628.5","132,343,042,699.8","261,468,634,287.1",,"257,180,147,032.1","292,636,164,056.0","309,558,454,690.9","299,813,121,135.5","318,950,599,043.5","353,253,406,982.8","370,587,977,125.7","394,652,210,295.8",..
Italy,"1,181,222,653,523.0","1,143,829,832,319.9","2,291,991,045,770.3",,"2,087,077,032,435.2","2,141,315,327,318.2","2,159,133,919,743.8","1,835,899,237,320.0","1,875,797,463,583.9","1,961,796,197,354.4","2,091,544,955,092.3","2,003,576,145,498.0",..
Jamaica,"4,592,224,067.4","8,985,352,831.9","14,444,655,299.9",,"14,807,086,889.2","14,262,589,157.7","13,897,804,560.3","14,187,696,311.4","14,075,894,320.3","14,806,340,821.1","15,713,908,816.1","16,458,071,067.8",..
Japan,"3,132,817,652,848.0","4,887,519,660,744.9","6,157,459,594,823.7",,"6,203,213,121,334.1","5,155,717,056,270.8","4,850,413,536,037.8","4,389,475,622,589.0","4,922,538,141,454.6","4,866,864,409,657.7","4,954,806,619,995.2","5,081,769,542,379.8",..
Jordan,"4,160,003,917.4","8,460,424,400.6","29,524,149,164.9",,"31,634,561,670.4","34,454,440,180.7","36,847,643,587.2","38,587,017,944.3","39,892,551,148.8","41,408,960,786.8","42,932,112,676.1","44,502,895,861.7",..
Kazakhstan,"26,932,728,898.8","18,291,990,619.1","192,626,507,971.6",,"207,998,568,865.8","236,634,552,078.1","221,415,572,819.5","184,388,432,148.7","137,278,320,084.2","166,805,800,595.7","179,339,994,859.4","181,665,908,556.5",..
Kenya,"8,572,359,162.9","12,705,357,103.0","41,953,433,591.4",,"50,412,754,861.0","55,096,728,047.9","61,448,046,801.6","64,007,750,169.3","69,188,755,364.3","78,965,004,656.2","87,778,582,964.1","95,503,088,538.1",..
Kiribati,"39,809,538.7","67,254,174.4","181,705,002.6",,"190,243,321.6","185,113,921.6","179,703,443.3","171,117,872.4","178,328,873.0","187,276,210.9","196,737,896.0","194,647,201.9",..
"Korea, Dem. People’s Rep.",..,..,..,,..,..,..,..,..,..,..,..,..
"Korea, Rep.","283,367,525,714.9","576,178,114,168.5","1,253,223,044,719.0",,"1,278,427,634,342.6","1,370,795,199,976.2","1,484,318,219,633.6","1,465,773,245,547.2","1,500,111,596,236.4","1,623,901,496,835.8","1,724,845,615,629.3","1,646,739,219,509.9",..
Kosovo,..,"1,849,196,082.1","6,701,698,218.3",,"6,499,807,272.3","7,074,777,526.9","7,396,705,194.6","6,442,915,788.3","6,719,172,016.8","7,245,707,184.8","7,942,961,738.3","7,926,133,713.6",..
Kuwait,"18,427,777,777.8","37,712,842,242.5","154,068,115,942.0",,"174,070,382,279.4","174,161,142,454.2","162,631,412,508.8","114,567,298,105.7","109,419,728,566.7","120,707,220,573.7","140,645,364,238.4","134,628,542,747.0",..
Kyrgyz Republic,"2,675,000,000.0","1,369,688,498.1","6,197,766,118.6",,"6,605,139,933.4","7,335,027,591.9","7,468,096,566.7","6,678,178,340.5","6,813,092,065.8","7,702,934,800.1","8,271,108,638.4","8,454,619,607.8",..
Lao PDR,"865,559,856.2","1,731,198,022.5","8,749,241,114.2",,"10,191,350,119.7","11,942,230,508.3","13,268,458,231.9","14,390,442,307.4","15,805,692,545.9","16,853,087,485.4","17,953,786,416.1","18,173,839,147.4",..
Latvia,..,"7,949,253,765.9","28,619,991,391.7",,"28,330,632,928.6","30,432,796,305.7","31,329,367,172.7","27,239,653,843.5","28,052,325,862.0","30,458,763,245.5","34,416,012,859.2","34,102,913,582.4",..
Lebanon,"2,838,485,354.0","17,260,364,842.5","39,927,125,961.2",,"44,035,991,745.7","46,909,335,135.1","48,134,486,624.6","49,939,374,832.7","51,205,122,503.8","53,140,638,269.1","54,961,275,741.6","51,991,634,491.6",..
Lesotho,"596,415,104.5","887,295,267.9","2,622,336,147.9",,"2,526,185,314.2","2,421,470,018.2","2,499,803,984.3","2,372,280,102.5","2,165,408,359.2","2,405,289,384.4","2,575,892,261.5","2,376,328,637.3",..
Liberia,..,"874,000,000.0","2,398,000,000.0",,"2,721,000,000.0","3,067,000,000.0","3,144,000,000.0","3,177,000,000.0","3,277,826,000.0","3,285,455,000.0","3,264,000,000.0","3,070,518,100.0",..
Libya,"28,901,836,158.2","38,270,206,950.4","34,699,395,523.6",,"81,873,662,518.8","65,502,870,173.8","41,142,722,414.3","27,842,131,479.9","26,197,143,268.1","37,883,243,650.5","52,607,888,717.9","52,091,152,228.3",..
Liechtenstein,"1,421,466,239.6","2,483,953,102.8","5,739,977,477.5",,"5,456,009,384.7","6,391,735,893.8","6,657,170,923.4","6,268,391,521.2","6,237,264,055.2","6,552,858,738.7","6,876,981,286.4",..,..
Lithuania,..,"11,524,776,866.6","43,582,248,869.6",,"42,943,442,157.8","46,514,471,181.9","48,574,531,941.9","41,418,872,976.1","43,018,087,237.6","47,758,736,931.8","53,722,883,091.4","54,627,411,860.5",..
Luxembourg,"13,229,247,947.9","21,263,514,833.2","60,004,630,234.4",,"56,677,961,787.1","61,739,352,212.3","66,103,853,236.8","57,744,457,954.7","60,691,483,443.1","64,181,944,722.7","70,919,958,015.5","71,104,919,108.1",..
"Macao SAR, China","3,220,920,084.8","6,720,492,405.8","36,709,860,068.3",,"43,031,577,366.4","51,552,075,901.5","55,347,998,647.8","45,361,678,146.5","45,387,299,721.1","50,751,059,058.1","55,084,050,789.7","53,859,116,535.5",..
Madagascar,"3,931,334,870.7","4,629,247,091.0","11,551,821,062.3",,"11,578,978,052.9","12,423,557,906.9","12,522,959,157.2","11,323,023,786.6","11,848,615,018.4","13,176,313,233.2","13,853,433,947.6","14,114,631,280.7",..
